Time (s),Dummy,temp (K),Field (kG),Voltage (V),phase
370.639151812,0.0,1.439,-0.234,0.000329616,-2.232
371.05074501,0.0,1.439,-0.225,0.000329675,-2.226
371.443045855,0.0,1.439,-0.22,0.000329765,-2.214
371.843994856,0.0,1.439,-0.22,0.000329824,-2.208
372.288947821,0.0,1.439,-0.212,0.000329914,-2.196
372.690990925,0.0,1.439,-0.206,0.000329914,-2.214
373.088013887,0.0,1.439,-0.197,0.000329854,-2.226
373.492799997,0.0,1.439,-0.192,0.000329824,-2.238
373.895889997,0.0,1.439,-0.192,0.000329854,-2.244
374.300093889,0.0,1.439,-0.185,0.000329914,-2.25
374.691183805,0.0,1.439,-0.178,0.000329943,-2.244
375.085956812,0.0,1.439,-0.171,0.000329914,-2.244
375.490345001,0.0,1.439,-0.171,0.000329884,-2.238
375.885848999,0.0,1.439,-0.164,0.000329914,-2.244
376.287927866,0.0,1.439,-0.158,0.000329914,-2.25
376.70262289,0.0,1.439,-0.158,0.000329943,-2.256
377.085022926,0.0,1.439,-0.151,0.000329973,-2.25
377.492028952,0.0,1.439,-0.145,0.000329973,-2.238
377.881228924,0.0,1.439,-0.138,0.000329973,-2.238
378.288012028,0.0,1.439,-0.132,0.000329973,-2.244
378.687152863,0.0,1.439,-0.132,0.000330033,-2.238
379.034993887,0.0,1.439,-0.125,0.000330063,-2.238
379.472098827,0.0,1.439,-0.119,0.000330092,-2.244
379.888832808,0.0,1.439,-0.119,0.000330092,-2.25
380.288192034,0.0,1.439,-0.112,0.000330122,-2.238
380.687201023,0.0,1.439,-0.107,0.000330152,-2.226
381.082902908,0.0,1.439,-0.1,0.000330212,-2.226
381.489948034,0.0,1.439,-0.095,0.000330271,-2.22
381.836653948,0.0,1.439,-0.095,0.000330271,-2.214
382.294405937,0.0,1.439,-0.088,0.000330301,-2.214
382.687251806,0.0,1.439,-0.083,0.000330331,-2.214
383.082909822,0.0,1.439,-0.083,0.000330301,-2.22
383.497262955,0.0,1.439,-0.077,0.000330271,-2.22
383.886665821,0.0,1.439,-0.07,0.000330241,-2.232
384.300122976,0.0,1.439,-0.064,0.000330241,-2.238
384.685860872,0.0,1.439,-0.064,0.000330212,-2.238
385.082175016,0.0,1.439,-0.059,0.000330212,-2.244
385.507974863,0.0,1.439,-0.054,0.000330271,-2.25
385.930567026,0.0,1.439,-0.048,0.000330331,-2.256
386.344036818,0.0,1.439,-0.043,0.000330361,-2.256
386.734691858,0.0,1.439,-0.038,0.00033045,-2.262
387.135103941,0.0,1.439,-0.038,0.00033051,-2.256
387.554239988,0.0,1.439,-0.034,0.00033051,-2.244
387.93193984,0.0,1.439,-0.029,0.00033051,-2.238
388.347152948,0.0,1.439,-0.029,0.000330539,-2.232
388.73692584,0.0,1.439,-0.025,0.000330569,-2.232
389.139649868,0.0,1.439,-0.021,0.000330629,-2.226
389.541306019,0.0,1.439,-0.018,0.000330629,-2.214
389.930557013,0.0,1.439,-0.018,0.000330629,-2.22
390.340976954,0.0,1.439,-0.016,0.000330629,-2.226
390.696135998,0.0,1.439,-0.013,0.000330629,-2.226
391.160205841,0.0,1.439,-0.011,0.000330629,-2.22
391.5436759,0.0,1.44,-0.008,0.000330629,-2.208
391.894980907,0.0,1.44,-0.008,0.000330629,-2.202
392.341315031,0.0,1.44,-0.006,0.000330659,-2.208
392.754735947,0.0,1.44,-0.003,0.000330659,-2.226
393.124135971,0.0,1.44,0.001,0.000330688,-2.232
393.547665834,0.0,1.44,0.001,0.000330718,-2.232
393.93768692,0.0,1.44,0.005,0.000330688,-2.22
394.340425014,0.0,1.44,0.01,0.000330659,-2.214
394.724345922,0.0,1.44,0.01,0.000330718,-2.214
395.139955997,0.0,1.44,0.015,0.000330778,-2.22
395.57940197,0.0,1.44,0.02,0.000330808,-2.226
395.975143909,0.0,1.44,0.025,0.000330808,-2.232
396.387436867,0.0,1.44,0.03,0.000330688,-2.232
396.775555849,0.0,1.44,0.03,0.000330629,-2.238
397.180194855,0.0,1.44,0.036,0.000330569,-2.238
397.591224909,0.0,1.44,0.041,0.000330539,-2.232
397.969554901,0.0,1.44,0.047,0.00033051,-2.232
398.381842852,0.0,1.44,0.047,0.000330569,-2.232
398.772979975,0.0,1.44,0.052,0.000330539,-2.226
399.176898003,0.0,1.44,0.059,0.00033045,-2.232
399.545557976,0.0,1.44,0.059,0.000330361,-2.244
399.996297836,0.0,1.44,0.064,0.000330271,-2.25
400.40495491,0.0,1.44,0.07,0.000330212,-2.244
400.776224852,0.0,1.44,0.077,0.000330182,-2.238
401.141150951,0.0,1.44,0.077,0.000330152,-2.238
401.558272839,0.0,1.44,0.082,0.000330212,-2.238
401.971472025,0.0,1.44,0.089,0.000330271,-2.232
402.344795942,0.0,1.44,0.094,0.000330301,-2.238
402.753432989,0.0,1.44,0.094,0.000330331,-2.238
403.20244503,0.0,1.44,0.101,0.00033039,-2.238
403.583170891,0.0,1.44,0.105,0.00033051,-2.232
403.928593874,0.0,1.44,0.112,0.000330599,-2.232
404.357192993,0.0,1.44,0.112,0.000330629,-2.232
404.742482901,0.0,1.44,0.119,0.000330629,-2.232
405.162063837,0.0,1.44,0.126,0.000330599,-2.232
405.589751005,0.0,1.44,0.131,0.000330659,-2.232
405.936952829,0.0,1.44,0.131,0.000330688,-2.232
406.3708179,0.0,1.44,0.138,0.000330688,-2.238
406.783988953,0.0,1.44,0.144,0.000330688,-2.244
407.142797947,0.0,1.44,0.15,0.000330659,-2.244
407.569875956,0.0,1.44,0.15,0.000330629,-2.244
407.981843948,0.0,1.44,0.157,0.000330659,-2.232
408.391906023,0.0,1.44,0.162,0.000330688,-2.238
408.742374897,0.0,1.44,0.17,0.000330778,-2.238
409.163535833,0.0,1.44,0.17,0.000330808,-2.226
409.538862944,0.0,1.44,0.175,0.000330808,-2.22
409.953887939,0.0,1.44,0.183,0.000330718,-2.214
410.365758896,0.0,1.44,0.188,0.000330688,-2.214
410.744575977,0.0,1.44,0.188,0.000330688,-2.214
411.183125019,0.0,1.44,0.196,0.000330688,-2.22
411.598305941,0.0,1.44,0.201,0.000330688,-2.226
411.990804911,0.0,1.44,0.208,0.000330688,-2.226
412.40068388,0.0,1.44,0.208,0.000330659,-2.232
412.804466009,0.0,1.44,0.214,0.000330629,-2.238
413.208364964,0.0,1.44,0.222,0.000330569,-2.244
413.602183819,0.0,1.44,0.227,0.00033051,-2.244
414.020838976,0.0,1.44,0.234,0.00033048,-2.25
414.435319901,0.0,1.44,0.234,0.00033048,-2.25
414.825001001,0.0,1.44,0.241,0.00033048,-2.256
415.228729963,0.0,1.44,0.249,0.00033048,-2.256
415.628777027,0.0,1.44,0.256,0.00033048,-2.244
416.024479866,0.0,1.44,0.256,0.00033042,-2.232
416.43629694,0.0,1.44,0.262,0.000330361,-2.226
416.826165915,0.0,1.44,0.27,0.000330301,-2.226
417.244338036,0.0,1.44,0.275,0.000330271,-2.232
417.644008875,0.0,1.44,0.275,0.000330212,-2.232
418.034773827,0.0,1.44,0.283,0.000330182,-2.232
418.435276985,0.0,1.44,0.289,0.000330212,-2.232
418.833818913,0.0,1.44,0.297,0.000330241,-2.238
419.230569839,0.0,1.44,0.297,0.000330271,-2.238
419.631614923,0.0,1.44,0.303,0.000330271,-2.238
420.023774862,0.0,1.44,0.31,0.000330241,-2.238
420.43572402,0.0,1.44,0.317,0.000330182,-2.244
420.826575041,0.0,1.44,0.317,0.000330182,-2.244
421.248195887,0.0,1.44,0.324,0.000330212,-2.238
421.640583992,0.0,1.44,0.331,0.000330152,-2.238
422.027101994,0.0,1.44,0.337,0.000330092,-2.244
422.435847998,0.0,1.44,0.337,0.000330092,-2.25
422.827462912,0.0,1.44,0.344,0.000330092,-2.244
423.22573185,0.0,1.44,0.351,0.000330092,-2.232
423.630843878,0.0,1.44,0.358,0.000330092,-2.226
424.032275915,0.0,1.44,0.358,0.000330063,-2.226
424.444120884,0.0,1.44,0.364,0.000330003,-2.226
424.827179909,0.0,1.44,0.372,0.000329973,-2.232
425.227871895,0.0,1.44,0.372,0.000329914,-2.232
425.638269901,0.0,1.44,0.377,0.000329914,-2.232
426.025475025,0.0,1.44,0.386,0.000329914,-2.232
426.432099819,0.0,1.44,0.391,0.000329914,-2.226
426.788936853,0.0,1.44,0.391,0.000329824,-2.22
427.222395897,0.0,1.44,0.399,0.000329824,-2.214
427.654969931,0.0,1.44,0.405,0.000329854,-2.214
428.026407957,0.0,1.44,0.413,0.000329914,-2.22
428.446054935,0.0,1.44,0.413,0.000329943,-2.226
428.858357906,0.0,1.44,0.426,0.000329854,-2.232
429.256191015,0.0,1.44,0.426,0.000329824,-2.226
429.655376911,0.0,1.44,0.433,0.000329824,-2.22
430.056963921,0.0,1.44,0.439,0.000329854,-2.226
430.465221882,0.0,1.44,0.447,0.000329914,-2.232
430.85806489,0.0,1.44,0.447,0.000329914,-2.232
431.260654926,0.0,1.44,0.454,0.000329943,-2.226
431.659896851,0.0,1.44,0.461,0.000329973,-2.238
432.056123972,0.0,1.44,0.461,0.000329943,-2.25
432.472199917,0.0,1.44,0.467,0.000329884,-2.256
432.851390839,0.0,1.44,0.475,0.000329914,-2.256
433.256875038,0.0,1.44,0.481,0.000329973,-2.25
433.660952806,0.0,1.44,0.489,0.000329943,-2.25
434.053452015,0.0,1.44,0.489,0.000329854,-2.238
434.461570978,0.0,1.44,0.495,0.000329794,-2.238
434.855129004,0.0,1.44,0.503,0.000329735,-2.238
435.256001949,0.0,1.44,0.503,0.000329735,-2.232
435.656745911,0.0,1.44,0.509,0.000329765,-2.22
436.051597834,0.0,1.44,0.516,0.000329735,-2.208
436.460711002,0.0,1.44,0.523,0.000329735,-2.208
436.851984024,0.0,1.44,0.523,0.000329705,-2.214
437.270145893,0.0,1.44,0.53,0.000329645,-2.214
437.655460835,0.0,1.44,0.536,0.000329556,-2.22
438.053550005,0.0,1.44,0.544,0.000329526,-2.22
438.460222006,0.0,1.44,0.544,0.000329556,-2.22
438.80761981,0.0,1.44,0.55,0.000329586,-2.214
439.235962868,0.0,1.44,0.557,0.000329616,-2.214
439.655584812,0.0,1.44,0.565,0.000329586,-2.22
440.052102804,0.0,1.44,0.565,0.000329586,-2.226
440.428229809,0.0,1.44,0.571,0.000329586,-2.226
440.851421833,0.0,1.44,0.578,0.000329556,-2.226
441.256037951,0.0,1.44,0.584,0.000329556,-2.232
441.672192812,0.0,1.44,0.584,0.000329526,-2.244
442.10401988,0.0,1.44,0.593,0.000329556,-2.244
442.521225929,0.0,1.44,0.599,0.000329586,-2.238
442.9123559,0.0,1.44,0.607,0.000329556,-2.232
443.359469891,0.0,1.44,0.612,0.000329556,-2.22
443.754683971,0.0,1.44,0.612,0.000329526,-2.232
444.132519007,0.0,1.44,0.62,0.000329437,-2.238
444.511829853,0.0,1.44,0.627,0.000329437,-2.238
444.901731968,0.0,1.44,0.634,0.000329496,-2.238
445.307695866,0.0,1.44,0.634,0.000329556,-2.238
445.716941833,0.0,1.44,0.641,0.000329556,-2.244
446.115090847,0.0,1.44,0.648,0.000329526,-2.25
446.511072874,0.0,1.44,0.654,0.000329467,-2.238
446.903872967,0.0,1.44,0.654,0.000329407,-2.226
447.307091951,0.0,1.44,0.661,0.000329377,-2.22
447.704313993,0.0,1.44,0.668,0.000329318,-2.226
448.104161978,0.0,1.44,0.668,0.000329318,-2.232
448.510020971,0.0,1.44,0.675,0.000329347,-2.238
448.915764809,0.0,1.44,0.683,0.000329377,-2.232
449.313220024,0.0,1.44,0.689,0.000329407,-2.226
449.661639929,0.0,1.44,0.689,0.000329377,-2.22
450.109308958,0.0,1.44,0.696,0.000329377,-2.208
450.50819993,0.0,1.44,0.703,0.000329347,-2.208
450.899072886,0.0,1.44,0.71,0.000329318,-2.22
451.308281898,0.0,1.44,0.71,0.000329288,-2.232
451.671343803,0.0,1.44,0.716,0.000329258,-2.238
452.143378019,0.0,1.44,0.724,0.000329318,-2.244
452.524442911,0.0,1.44,0.73,0.000329318,-2.25
452.906193972,0.0,1.44,0.738,0.000329318,-2.244
453.361712933,0.0,1.44,0.738,0.000329288,-2.238
453.727268934,0.0,1.44,0.744,0.000329288,-2.232
454.206063032,0.0,1.44,0.752,0.000329318,-2.232
454.559063911,0.0,1.44,0.758,0.000329318,-2.232
454.928267002,0.0,1.44,0.758,0.000329318,-2.232
455.32472682,0.0,1.44,0.765,0.000329228,-2.238
455.729952812,0.0,1.44,0.772,0.000329169,-2.244
456.105419874,0.0,1.44,0.779,0.000329169,-2.244
456.625950813,0.0,1.44,0.779,0.000329288,-2.238
457.051692963,0.0,1.44,0.786,0.000329347,-2.232
457.46112299,0.0,1.44,0.793,0.000329377,-2.232
457.826164961,0.0,1.44,0.8,0.000329318,-2.226
458.258495808,0.0,1.44,0.8,0.000329258,-2.232
458.626084805,0.0,1.44,0.807,0.000329258,-2.238
459.053311825,0.0,1.44,0.814,0.000329318,-2.238
459.460875034,0.0,1.44,0.821,0.000329407,-2.244
459.849908829,0.0,1.44,0.821,0.000329437,-2.244
460.255427837,0.0,1.44,0.829,0.000329407,-2.238
460.684826851,0.0,1.44,0.835,0.000329347,-2.238
461.102826834,0.0,1.44,0.843,0.000329228,-2.238
461.510335922,0.0,1.44,0.85,0.000329169,-2.232
461.90873003,0.0,1.44,0.85,0.000329198,-2.232
462.308107853,0.0,1.44,0.856,0.000329258,-2.238
462.703862906,0.0,1.44,0.864,0.000329228,-2.25
463.102000952,0.0,1.44,0.87,0.000329198,-2.25
463.50975585,0.0,1.44,0.87,0.000329198,-2.25
463.899083853,0.0,1.44,0.877,0.000329258,-2.244
464.306731939,0.0,1.44,0.883,0.000329318,-2.238
464.706581831,0.0,1.44,0.891,0.000329318,-2.232
465.121886015,0.0,1.44,0.891,0.000329258,-2.238
465.527635813,0.0,1.44,0.897,0.000329288,-2.244
465.950086832,0.0,1.44,0.905,0.000329318,-2.244
466.363286018,0.0,1.44,0.911,0.000329377,-2.238
466.754887819,0.0,1.44,0.919,0.000329377,-2.238
467.157575846,0.0,1.44,0.919,0.000329318,-2.226
467.569881916,0.0,1.44,0.924,0.000329258,-2.214
467.95254302,0.0,1.44,0.933,0.000329258,-2.214
468.360423803,0.0,1.44,0.939,0.000329258,-2.22
468.756951809,0.0,1.44,0.939,0.000329258,-2.232
469.166622877,0.0,1.44,0.947,0.000329288,-2.238
469.566895008,0.0,1.44,0.953,0.000329347,-2.232
469.963737965,0.0,1.44,0.96,0.000329377,-2.226
470.370374918,0.0,1.44,0.96,0.000329347,-2.22
470.767128944,0.0,1.44,0.967,0.000329318,-2.22
471.168051958,0.0,1.44,0.974,0.000329318,-2.226
471.571946859,0.0,1.44,0.981,0.000329318,-2.232
471.974313974,0.0,1.44,0.981,0.000329377,-2.238
472.373075008,0.0,1.44,0.988,0.000329377,-2.238
472.76748085,0.0,1.44,0.996,0.000329377,-2.238
473.166008949,0.0,1.44,1.002,0.000329318,-2.238
473.569684029,0.0,1.44,1.002,0.000329258,-2.238
473.96322298,0.0,1.44,1.01,0.000329228,-2.238
474.368495941,0.0,1.44,1.016,0.000329258,-2.238
474.767808914,0.0,1.44,1.024,0.000329318,-2.232
475.16603899,0.0,1.44,1.024,0.000329377,-2.226
475.568491936,0.0,1.44,1.03,0.000329437,-2.226
475.960318804,0.0,1.44,1.037,0.000329437,-2.238
476.372916937,0.0,1.44,1.037,0.000329437,-2.244
476.767443895,0.0,1.44,1.043,0.000329377,-2.232
477.116632938,0.0,1.44,1.051,0.000329318,-2.226
477.565104008,0.0,1.44,1.058,0.000329347,-2.214
477.965487003,0.0,1.44,1.058,0.000329437,-2.214
478.381989956,0.0,1.44,1.064,0.000329496,-2.232
478.765120983,0.0,1.44,1.072,0.000329437,-2.238
479.179397821,0.0,1.44,1.079,0.000329377,-2.244
479.568912983,0.0,1.44,1.087,0.000329288,-2.244
479.97137785,0.0,1.44,1.087,0.000329288,-2.238
480.369019985,0.0,1.44,1.092,0.000329288,-2.226
480.762883902,0.0,1.44,1.1,0.000329318,-2.22
481.164783955,0.0,1.44,1.1,0.000329407,-2.214
481.529043913,0.0,1.44,1.107,0.000329467,-2.214
481.944628954,0.0,1.44,1.114,0.000329496,-2.214
482.393769026,0.0,1.44,1.12,0.000329467,-2.22
482.764583826,0.0,1.44,1.128,0.000329437,-2.226
483.112126827,0.0,1.44,1.128,0.000329407,-2.226
483.518543959,0.0,1.44,1.134,0.000329377,-2.226
483.909021854,0.0,1.44,1.142,0.000329377,-2.226
484.338327885,0.0,1.44,1.142,0.000329407,-2.226
484.763029814,0.0,1.44,1.148,0.000329467,-2.232
485.164944887,0.0,1.44,1.156,0.000329437,-2.232
485.578903913,0.0,1.44,1.162,0.000329407,-2.232
486.01027298,0.0,1.44,1.169,0.000329437,-2.232
486.431461811,0.0,1.44,1.169,0.000329526,-2.232
486.815806866,0.0,1.44,1.177,0.000329556,-2.232
487.226320982,0.0,1.44,1.184,0.000329526,-2.238
487.666110039,0.0,1.44,1.191,0.000329496,-2.238
488.059950829,0.0,1.44,1.191,0.000329437,-2.238
488.475143909,0.0,1.44,1.197,0.000329407,-2.238
488.865826845,0.0,1.44,1.204,0.000329407,-2.238
489.271939039,0.0,1.44,1.21,0.000329437,-2.238
489.669989824,0.0,1.44,1.21,0.000329467,-2.226
490.06118083,0.0,1.44,1.218,0.000329496,-2.214
490.533103943,0.0,1.44,1.225,0.000329556,-2.214
490.958823919,0.0,1.44,1.233,0.000329556,-2.22
491.367530823,0.0,1.44,1.233,0.000329526,-2.226
491.761624813,0.0,1.44,1.239,0.000329526,-2.226
492.164031029,0.0,1.44,1.246,0.000329556,-2.226
492.534683943,0.0,1.44,1.252,0.000329586,-2.232
492.867040873,0.0,1.44,1.252,0.000329556,-2.238
493.33690691,0.0,1.44,1.26,0.000329526,-2.25
493.715637922,0.0,1.44,1.267,0.000329526,-2.25
494.06466198,0.0,1.44,1.273,0.000329556,-2.232
494.538900852,0.0,1.44,1.273,0.000329556,-2.226
494.959084988,0.0,1.44,1.281,0.000329526,-2.226
495.369781971,0.0,1.44,1.287,0.000329556,-2.226
495.730759859,0.0,1.44,1.295,0.000329586,-2.232
496.164469004,0.0,1.44,1.295,0.000329645,-2.232
496.551450014,0.0,1.44,1.302,0.000329675,-2.232
496.937526941,0.0,1.44,1.31,0.000329675,-2.22
497.393118858,0.0,1.44,1.316,0.000329645,-2.214
497.748538017,0.0,1.44,1.324,0.000329675,-2.22
498.172371864,0.0,1.44,1.324,0.000329705,-2.226
498.560092926,0.0,1.44,1.329,0.000329765,-2.226
498.954362869,0.0,1.44,1.338,0.000329705,-2.22
499.375584841,0.0,1.44,1.338,0.000329705,-2.232
499.790566921,0.0,1.44,1.344,0.000329705,-2.244
500.193630934,0.0,1.44,1.352,0.000329735,-2.244
500.596657991,0.0,1.44,1.358,0.000329735,-2.238
500.988598824,0.0,1.44,1.365,0.000329794,-2.226
501.398471832,0.0,1.44,1.365,0.000329794,-2.226
501.791446924,0.0,1.44,1.372,0.000329794,-2.232
502.19374299,0.0,1.44,1.38,0.000329735,-2.238
502.553500891,0.0,1.44,1.386,0.000329735,-2.238
502.955845833,0.0,1.44,1.386,0.000329735,-2.232
503.372277975,0.0,1.44,1.392,0.000329794,-2.226
503.793228865,0.0,1.44,1.4,0.000329824,-2.226
504.194059849,0.0,1.44,1.407,0.000329794,-2.226
504.596365929,0.0,1.44,1.407,0.000329735,-2.232
504.956807852,0.0,1.44,1.414,0.000329705,-2.232
505.366539955,0.0,1.44,1.421,0.000329765,-2.232
505.790854931,0.0,1.44,1.429,0.000329824,-2.232
506.160037041,0.0,1.44,1.429,0.000329854,-2.232
506.557598829,0.0,1.44,1.435,0.000329854,-2.244
506.978168011,0.0,1.44,1.443,0.000329854,-2.238
507.417325974,0.0,1.44,1.449,0.000329914,-2.226
507.800602913,0.0,1.44,1.449,0.000329943,-2.214
508.203536987,0.0,1.44,1.457,0.000329943,-2.22
508.573287964,0.0,1.44,1.463,0.000329943,-2.226
508.975824833,0.0,1.44,1.463,0.000329914,-2.226
509.425675869,0.0,1.44,1.47,0.000329914,-2.232
509.813028812,0.0,1.44,1.476,0.000329943,-2.238
510.215566874,0.0,1.44,1.484,0.000330033,-2.238
510.621872902,0.0,1.44,1.491,0.000330063,-2.226
511.05555892,0.0,1.44,1.491,0.000330063,-2.22
511.470407009,0.0,1.44,1.498,0.000330063,-2.214
511.854511976,0.0,1.44,1.505,0.000330063,-2.208
512.267604828,0.0,1.44,1.511,0.000330033,-2.208
512.659413815,0.0,1.44,1.519,0.000330003,-2.226
513.063197851,0.0,1.44,1.519,0.000330003,-2.238
513.471324921,0.0,1.44,1.525,0.000330033,-2.238
513.854357958,0.0,1.44,1.533,0.000330063,-2.238
514.259795904,0.0,1.44,1.539,0.000330122,-2.226
514.665951967,0.0,1.44,1.539,0.000330152,-2.22
515.054428816,0.0,1.44,1.547,0.000330212,-2.208
515.460633993,0.0,1.44,1.553,0.000330212,-2.208
515.851635933,0.0,1.44,1.562,0.000330122,-2.208
516.229954004,0.0,1.44,1.562,0.000330063,-2.22
516.611106873,0.0,1.44,1.567,0.000330063,-2.232
517.073604822,0.0,1.44,1.575,0.000330092,-2.226
517.461108923,0.0,1.44,1.581,0.000330122,-2.22
517.849084854,0.0,1.44,1.581,0.000330152,-2.22
518.257638931,0.0,1.44,1.589,0.000330241,-2.226
518.66618681,0.0,1.44,1.596,0.000330212,-2.22
519.055313826,0.0,1.44,1.602,0.000330152,-2.208
519.458874941,0.0,1.44,1.602,0.000330122,-2.214
519.849684,0.0,1.44,1.61,0.000330122,-2.22
520.230073929,0.0,1.44,1.616,0.000330212,-2.232
520.640223026,0.0,1.44,1.616,0.000330241,-2.232
521.031726837,0.0,1.44,1.624,0.000330301,-2.226
521.441251993,0.0,1.44,1.63,0.000330301,-2.226
521.87221384,0.0,1.44,1.638,0.000330361,-2.22
522.268492937,0.0,1.44,1.644,0.00033039,-2.22
522.664444923,0.0,1.44,1.644,0.00033039,-2.22
523.060810804,0.0,1.44,1.652,0.000330361,-2.226
523.435338974,0.0,1.44,1.658,0.000330301,-2.226
523.875072002,0.0,1.44,1.658,0.000330331,-2.232
524.266624928,0.0,1.44,1.666,0.00033039,-2.238
524.677322865,0.0,1.44,1.672,0.00033045,-2.226
525.064314842,0.0,1.44,1.68,0.00033051,-2.22
525.436530828,0.0,1.44,1.68,0.000330539,-2.214
525.874303818,0.0,1.44,1.687,0.000330569,-2.22
526.265304804,0.0,1.44,1.693,0.000330539,-2.226
526.63074398,0.0,1.44,1.7,0.00033048,-2.232
527.077277899,0.0,1.44,1.7,0.00033042,-2.238
527.468122959,0.0,1.44,1.708,0.00033048,-2.244
527.831053972,0.0,1.44,1.715,0.000330539,-2.244
528.252305031,0.0,1.44,1.722,0.000330569,-2.244
528.663455963,0.0,1.44,1.722,0.000330569,-2.238
529.060619831,0.0,1.44,1.729,0.000330539,-2.232
529.468822956,0.0,1.44,1.736,0.000330539,-2.232
529.85982585,0.0,1.44,1.743,0.000330539,-2.226
530.266229868,0.0,1.44,1.743,0.000330569,-2.226
530.670393944,0.0,1.44,1.749,0.000330569,-2.232
531.071655989,0.0,1.44,1.757,0.000330599,-2.238
531.478775978,0.0,1.44,1.764,0.000330599,-2.238
531.868901968,0.0,1.44,1.764,0.000330569,-2.226
532.281311989,0.0,1.44,1.771,0.000330599,-2.22
532.673254013,0.0,1.44,1.777,0.000330659,-2.226
533.070299864,0.0,1.44,1.785,0.000330659,-2.238
533.479811907,0.0,1.44,1.785,0.000330659,-2.238
533.831712961,0.0,1.44,1.791,0.000330659,-2.244
534.263422012,0.0,1.44,1.798,0.000330659,-2.244
534.685074806,0.0,1.44,1.806,0.000330718,-2.244
535.069826841,0.0,1.44,1.806,0.000330778,-2.238
535.491120815,0.0,1.44,1.813,0.000330778,-2.226
535.918710947,0.0,1.44,1.82,0.000330837,-2.226
536.332226992,0.0,1.44,1.827,0.000330867,-2.226
536.722290993,0.0,1.44,1.834,0.000330897,-2.232
537.132115841,0.0,1.44,1.84,0.000330867,-2.244
537.526432037,0.0,1.44,1.84,0.000330867,-2.238
537.919339895,0.0,1.44,1.848,0.000330837,-2.226
538.342239857,0.0,1.44,1.854,0.000330867,-2.22
538.732465029,0.0,1.44,1.862,0.000330867,-2.214
539.132920027,0.0,1.44,1.862,0.000330897,-2.214
539.532474041,0.0,1.439,1.869,0.000330927,-2.214
539.922305822,0.0,1.439,1.876,0.000330867,-2.214
540.327564955,0.0,1.439,1.876,0.000330867,-2.22
540.733158827,0.0,1.439,1.883,0.000330867,-2.226
541.133239985,0.0,1.439,1.89,0.000330927,-2.226
541.53528595,0.0,1.439,1.897,0.000330986,-2.226
541.92255497,0.0,1.439,1.903,0.000331046,-2.22
542.325862885,0.0,1.439,1.903,0.000331076,-2.22
542.734208822,0.0,1.439,1.911,0.000331076,-2.214
543.135634899,0.0,1.439,1.917,0.000331076,-2.22
543.543238878,0.0,1.439,1.917,0.000331106,-2.232
543.938894987,0.0,1.439,1.925,0.000331106,-2.238
544.351811886,0.0,1.439,1.931,0.000331135,-2.238
544.763926029,0.0,1.439,1.94,0.000331165,-2.244
545.166496038,0.0,1.439,1.945,0.000331225,-2.238
545.541466951,0.0,1.439,1.945,0.000331255,-2.226
545.911831856,0.0,1.439,1.954,0.000331225,-2.226
546.352319956,0.0,1.439,1.959,0.000331195,-2.232
546.734108925,0.0,1.439,1.967,0.000331195,-2.232
547.110169888,0.0,1.439,1.967,0.000331195,-2.232
547.539394855,0.0,1.439,1.973,0.000331225,-2.238
547.973943949,0.0,1.439,1.982,0.000331255,-2.238
548.368829012,0.0,1.439,1.987,0.000331284,-2.238
548.762899876,0.0,1.439,1.987,0.000331284,-2.232
549.161567926,0.0,1.439,1.994,0.000331314,-2.226
549.565990925,0.0,1.439,2.001,0.000331344,-2.22
549.962410927,0.0,1.439,2.008,0.000331404,-2.22
550.371526003,0.0,1.439,2.008,0.000331463,-2.226
550.773449898,0.0,1.439,2.016,0.000331493,-2.226
551.173512936,0.0,1.439,2.023,0.000331493,-2.238
551.567605019,0.0,1.439,2.03,0.000331493,-2.25
551.956951857,0.0,1.439,2.03,0.000331523,-2.244
552.37165904,0.0,1.439,2.036,0.000331553,-2.232
552.765914917,0.0,1.439,2.045,0.000331612,-2.22
553.166244984,0.0,1.439,2.05,0.000331612,-2.22
553.578785896,0.0,1.439,2.05,0.000331583,-2.22
553.959342957,0.0,1.439,2.058,0.000331493,-2.22
554.332471848,0.0,1.439,2.064,0.000331463,-2.22
554.768379927,0.0,1.439,2.064,0.000331433,-2.22
555.162371874,0.0,1.439,2.073,0.000331493,-2.226
555.565994978,0.0,1.439,2.078,0.000331583,-2.226
555.973757982,0.0,1.439,2.086,0.000331642,-2.214
556.377992868,0.0,1.439,2.086,0.000331672,-2.214
556.772447824,0.0,1.439,2.092,0.000331702,-2.226
557.171761036,0.0,1.439,2.1,0.000331702,-2.232
557.574944019,0.0,1.439,2.107,0.000331732,-2.25
557.968446016,0.0,1.439,2.107,0.000331702,-2.262
558.387466908,0.0,1.439,2.114,0.000331761,-2.262
558.775260925,0.0,1.439,2.121,0.000331791,-2.262
559.125380993,0.0,1.439,2.128,0.000331791,-2.256
559.557729006,0.0,1.439,2.128,0.000331821,-2.244
559.967664957,0.0,1.439,2.136,0.000331821,-2.238
560.352505922,0.0,1.439,2.142,0.000331821,-2.232
560.750823021,0.0,1.439,2.15,0.000331791,-2.22
561.200740814,0.0,1.439,2.15,0.000331791,-2.22
561.590641022,0.0,1.439,2.156,0.000331851,-2.214
561.92631793,0.0,1.439,2.164,0.00033197,-2.214
562.358562946,0.0,1.439,2.17,0.000332059,-2.214
562.794078827,0.0,1.439,2.17,0.000332119,-2.214
